timestamp,household_id,household_size,smart_meter,tariff_per_kwh_usd,appliance,power_watts,voltage_v,current_a,duration_minutes,energy_kwh,cost_usd,room_temp_c,outside_temp_c,occupancy_count,day_of_week,is_weekend,season,holiday_flag,date,daily_cumulative_kwh
02-01-2024 02:00,H0150,5,1,0.15,water_heater,3118.2,225.4,13.83,29,1.5071,0.2261,18.8,24.3,0,Tuesday,0,winter,0,02-01-2024,2.6669
01-01-2024 21:00,H0017,3,1,0.12,lights,58.7,226.7,0.26,26,0.0255,0.0031,13.8,9.6,2,Monday,0,winter,0,01-01-2024,7.3865
02-01-2024 08:00,H0131,2,0,0.2,heater,28.9,233.9,0.12,15,0.0072,0.0014,27.4,31.6,0,Tuesday,0,winter,0,02-01-2024,2.5922
01-01-2024 22:00,H0046,3,1,0.2,lights,80,229.6,0.35,57,0.076,0.0152,10.8,14.9,3,Monday,0,winter,0,01-01-2024,7.8682
02-01-2024 21:00,H0111,1,1,0.15,lights,55.1,224.8,0.25,35,0.0321,0.0048,14.3,1.4,1,Tuesday,0,winter,0,02-01-2024,5.8866
02-01-2024 07:00,H0002,2,0,0.2,oven,295.1,228.1,1.29,10,0.0492,0.0098,14,21.8,0,Tuesday,0,winter,0,02-01-2024,0.7091
01-01-2024 23:00,H0027,5,1,0.08,washing_machine,505.8,226.6,2.23,85,0.7166,0.0573,12.4,12.7,2,Monday,0,winter,0,01-01-2024,7.0764
01-01-2024 05:00,H0189,2,1,0.2,dishwasher,729.1,227.3,3.21,59,0.7169,0.1434,26.5,37.6,1,Monday,0,winter,0,01-01-2024,1.5749
01-01-2024 14:00,H0033,1,1,0.2,lights,12.3,236.9,0.05,54,0.0111,0.0022,30.5,21.7,0,Monday,0,winter,0,01-01-2024,1.6981
02-01-2024 07:00,H0017,3,1,0.12,lights,76.6,226.9,0.34,14,0.0179,0.0021,14.2,22.6,1,Tuesday,0,winter,0,02-01-2024,6.9386
02-01-2024 09:00,H0078,1,1,0.08,ac,2460,233.1,10.55,53,2.173,0.1738,25.7,28.9,1,Tuesday,0,winter,0,02-01-2024,3.0205
02-01-2024 17:00,H0173,3,1,0.12,microwave,1609.7,228.7,7.04,25,0.6707,0.0805,23,19,3,Tuesday,0,winter,0,02-01-2024,8.1484
01-01-2024 14:00,H0090,5,1,0.12,phone_charger,10.2,231.2,0.04,37,0.0063,0.0008,19.9,15,3,Monday,0,winter,0,01-01-2024,2.4415
02-01-2024 15:00,H0107,1,1,0.15,computer,199,226.1,0.88,15,0.0497,0.0075,25.6,19.7,1,Tuesday,0,winter,0,02-01-2024,4.8183
01-01-2024 16:00,H0162,5,1,0.2,lights,47.8,233.6,0.2,39,0.0311,0.0062,12.8,8.1,1,Monday,0,winter,0,01-01-2024,3.9658
03-01-2024 01:00,H0033,1,1,0.2,tv,183.3,232.8,0.79,54,0.165,0.033,23.4,25.2,1,Wednesday,0,winter,0,03-01-2024,0.6679
01-01-2024 15:00,H0082,1,0,0.15,oven,1275.3,230.4,5.54,39,0.829,0.1243,11.4,4.8,0,Monday,0,winter,0,01-01-2024,15.3492
01-01-2024 15:00,H0194,5,0,0.2,lights,59.3,228.7,0.26,51,0.0504,0.0101,16.4,13.5,5,Monday,0,winter,0,01-01-2024,2.6478
02-01-2024 14:00,H0061,1,1,0.08,lights,68.8,230.1,0.3,23,0.0264,0.0021,19.3,18.1,1,Tuesday,0,winter,0,02-01-2024,1.9879
01-01-2024 20:00,H0067,1,1,0.2,computer,72.3,235.5,0.31,37,0.0446,0.0089,25.4,19.3,1,Monday,0,winter,0,01-01-2024,11.1661
02-01-2024 19:00,H0143,5,0,0.12,ac,315.1,229.5,1.37,53,0.2783,0.0334,12.7,2.1,5,Tuesday,0,winter,0,02-01-2024,2.9249
02-01-2024 15:00,H0138,1,0,0.15,oven,958.7,222.3,4.31,26,0.4154,0.0623,19.9,20.1,1,Tuesday,0,winter,0,02-01-2024,2.3066
02-01-2024 18:00,H0102,2,1,0.08,washing_machine,529.4,239.2,2.21,33,0.2912,0.0233,17.5,-0.1,1,Tuesday,0,winter,0,02-01-2024,3.6598
01-01-2024 20:00,H0075,5,1,0.12,oven,277.3,230.6,1.2,67,0.3097,0.0372,12.3,3.4,0,Monday,0,winter,0,01-01-2024,10.5674
01-01-2024 23:00,H0049,3,1,0.15,lights,11.8,235.2,0.05,12,0.0024,0.0004,31,27.8,0,Monday,0,winter,0,01-01-2024,4.0569
03-01-2024 01:00,H0015,1,1,0.15,ac,417.9,240,1.74,53,0.3692,0.0554,11.5,17.1,1,Wednesday,0,winter,0,03-01-2024,0.3714
01-01-2024 21:00,H0106,3,1,0.08,phone_charger,14.4,223.5,0.06,38,0.0091,0.0007,19.4,16.5,3,Monday,0,winter,0,01-01-2024,6.3367
01-01-2024 23:00,H0048,2,1,0.12,tv,87.8,221.2,0.4,31,0.0453,0.0054,12.6,11.2,0,Monday,0,winter,0,01-01-2024,8.1513
02-01-2024 19:00,H0094,4,1,0.12,fridge,147.9,228.9,0.65,46,0.1134,0.0136,16.6,7.8,3,Tuesday,0,winter,0,02-01-2024,4.2901
02-01-2024 05:00,H0198,4,1,0.2,phone_charger,1.8,233,0.01,44,0.0013,0.0003,28.3,26.7,0,Tuesday,0,winter,0,02-01-2024,0.8654
01-01-2024 20:00,H0168,3,1,0.12,phone_charger,10.2,225.4,0.05,13,0.0022,0.0003,11.2,4,0,Monday,0,winter,0,01-01-2024,7.9543
01-01-2024 19:00,H0147,1,1,0.08,fridge,142,237.2,0.6,45,0.1065,0.0085,21.8,18.1,0,Monday,0,winter,0,01-01-2024,11.1764
01-01-2024 18:00,H0088,4,1,0.12,dishwasher,1141.2,224,5.09,50,0.951,0.1141,15.2,4.4,2,Monday,0,winter,0,01-01-2024,8.469
02-01-2024 11:00,H0136,1,1,0.15,heater,2062.7,236.7,8.71,47,1.6158,0.2424,3,15.5,1,Tuesday,0,winter,0,02-01-2024,7.5592
01-01-2024 01:00,H0149,2,1,0.12,fridge,102.6,234,0.44,51,0.0872,0.0105,12.1,13.8,2,Monday,0,winter,0,01-01-2024,0.2212
02-01-2024 15:00,H0023,4,1,0.12,heater,1101.7,233.6,4.72,46,0.8446,0.1014,20,12.4,4,Tuesday,0,winter,0,02-01-2024,3.8081
02-01-2024 07:00,H0153,5,0,0.15,phone_charger,4.9,230.6,0.02,59,0.0048,0.0007,9.2,15.9,2,Tuesday,0,winter,0,02-01-2024,3.0567
02-01-2024 07:00,H0045,5,1,0.2,washing_machine,517.7,224.8,2.3,40,0.3451,0.069,32.7,39.5,1,Tuesday,0,winter,0,02-01-2024,0.686
01-01-2024 14:00,H0044,2,1,0.12,phone_charger,1,230.1,0,10,0.0002,0,23,14.3,1,Monday,0,winter,0,01-01-2024,2.6601
01-01-2024 17:00,H0105,2,1,0.12,water_heater,2592.1,232.5,11.15,55,2.3761,0.2851,20.4,12.7,1,Monday,0,winter,0,01-01-2024,7.4085
02-01-2024 20:00,H0189,2,1,0.2,lights,61.4,227.5,0.27,51,0.0522,0.0104,31.5,21.5,2,Tuesday,0,winter,0,02-01-2024,6.2593
02-01-2024 13:00,H0185,3,0,0.2,ac,560.8,219.3,2.56,13,0.1215,0.0243,27,24.2,0,Tuesday,0,winter,0,02-01-2024,2.5303
01-01-2024 11:00,H0092,2,0,0.15,washing_machine,466.7,234.5,1.99,87,0.6767,0.1015,15.6,17.6,2,Monday,0,winter,0,01-01-2024,5.2657
01-01-2024 20:00,H0032,2,1,0.12,dishwasher,1212.2,233.8,5.18,45,0.9091,0.1091,24,18.2,1,Monday,0,winter,0,01-01-2024,7.6734
01-01-2024 22:00,H0004,2,1,0.2,phone_charger,1,226.8,0,23,0.0004,0.0001,31.5,26.1,2,Monday,0,winter,0,01-01-2024,12.2169
01-01-2024 13:00,H0144,3,1,0.08,ac,2186.7,228.5,9.57,53,1.9316,0.1545,31.3,27.4,3,Monday,0,winter,0,01-01-2024,8.1129
02-01-2024 13:00,H0042,3,1,0.15,oven,269,225.6,1.19,30,0.1345,0.0202,10.3,9.1,0,Tuesday,0,winter,1,02-01-2024,6.3641
01-01-2024 17:00,H0094,4,1,0.12,phone_charger,1,234.8,0,47,0.0008,0.0001,18.4,7,3,Monday,0,winter,0,01-01-2024,2.6987
01-01-2024 15:00,H0092,2,0,0.15,tv,9.1,232.8,0.04,14,0.0021,0.0003,15.7,11.4,0,Monday,0,winter,0,01-01-2024,6.0088
02-01-2024 15:00,H0142,4,1,0.12,washing_machine,539.1,230.2,2.34,45,0.4043,0.0485,13.6,15.8,2,Tuesday,0,winter,0,02-01-2024,1.8417
01-01-2024 19:00,H0132,2,1,0.15,fridge,137,225.1,0.61,58,0.1324,0.0199,26.8,17,2,Monday,0,winter,0,01-01-2024,6.3954
02-01-2024 09:00,H0096,1,1,0.12,lights,57.9,233.2,0.25,28,0.027,0.0032,11.8,17.2,1,Tuesday,0,winter,0,02-01-2024,5.3398
02-01-2024 10:00,H0054,2,1,0.12,computer,228.1,224.8,1.01,35,0.133,0.016,18.1,16.4,1,Tuesday,0,winter,0,02-01-2024,1.3718
02-01-2024 08:00,H0037,3,1,0.08,lights,10.6,237.3,0.04,52,0.0092,0.0007,9.6,17.9,0,Tuesday,0,winter,0,02-01-2024,3.3467
02-01-2024 22:00,H0171,5,1,0.2,fridge,166.4,227.5,0.73,39,0.1082,0.0216,24,19.2,5,Tuesday,0,winter,0,02-01-2024,4.6697
01-01-2024 15:00,H0102,2,1,0.08,ac,56.3,226.6,0.25,11,0.0103,0.0008,12.5,4.7,0,Monday,0,winter,0,01-01-2024,7.497
02-01-2024 06:00,H0183,5,0,0.2,tv,10.9,239.3,0.05,43,0.0078,0.0016,15.3,17.1,0,Tuesday,0,winter,0,02-01-2024,0.5944
01-01-2024 05:00,H0188,1,0,0.2,washing_machine,604,230.6,2.62,24,0.2416,0.0483,19.5,25.5,1,Monday,0,winter,0,01-01-2024,1.5622
01-01-2024 12:00,H0089,1,1,0.2,fridge,140.3,229.1,0.61,32,0.0748,0.015,18,17.6,1,Monday,0,winter,0,01-01-2024,4.465
01-01-2024 07:00,H0145,1,1,0.08,computer,41.9,223.2,0.19,40,0.0279,0.0022,24.9,34.6,0,Monday,0,winter,0,01-01-2024,2.5868
02-01-2024 16:00,H0198,4,1,0.2,washing_machine,680.5,232.9,2.92,13,0.1474,0.0295,23.2,14.4,4,Tuesday,0,winter,0,02-01-2024,7.5759
02-01-2024 10:00,H0017,3,1,0.12,fridge,158.2,226.8,0.7,31,0.0817,0.0098,14.4,17.3,0,Tuesday,0,winter,0,02-01-2024,7.8164
01-01-2024 21:00,H0137,5,1,0.12,oven,1836.7,234.3,7.84,60,1.8367,0.2204,6.9,5.9,4,Monday,0,winter,0,01-01-2024,10.2745
02-01-2024 07:00,H0076,3,0,0.12,washing_machine,490.5,218.6,2.24,39,0.3188,0.0383,29.8,34,3,Tuesday,0,winter,0,02-01-2024,0.8846
01-01-2024 12:00,H0181,5,1,0.08,ac,485.3,231.5,2.1,53,0.4287,0.0343,10.9,9.4,2,Monday,0,winter,0,01-01-2024,3.8591
03-01-2024 01:00,H0150,5,1,0.15,computer,156.6,233.9,0.67,13,0.0339,0.0051,19.6,24.6,0,Wednesday,0,winter,0,03-01-2024,0.0358
02-01-2024 00:00,H0069,4,1,0.2,ac,36.2,230.2,0.16,17,0.0103,0.0021,12.5,15.8,0,Tuesday,0,winter,0,02-01-2024,0.0103
01-01-2024 15:00,H0002,2,0,0.2,washing_machine,447.5,219.4,2.04,19,0.1417,0.0283,10.3,9.8,2,Monday,0,winter,0,01-01-2024,4.605
01-01-2024 13:00,H0060,3,0,0.12,ac,403.3,233.6,1.73,58,0.3898,0.0468,14.5,18.1,3,Monday,0,winter,1,01-01-2024,2.6004
01-01-2024 19:00,H0114,1,1,0.2,computer,205.2,227.1,0.9,35,0.1197,0.0239,23.3,19,1,Monday,0,winter,0,01-01-2024,4.4976
01-01-2024 12:00,H0180,3,0,0.08,dishwasher,1534.1,229.6,6.68,31,0.7926,0.0634,22.3,21.8,3,Monday,0,winter,0,01-01-2024,3.1375
01-01-2024 04:00,H0008,1,1,0.15,tv,196.2,227.7,0.86,47,0.1537,0.0231,24.5,29.4,1,Monday,0,winter,0,01-01-2024,0.4591
01-01-2024 21:00,H0164,1,1,0.08,phone_charger,1,226.5,0,24,0.0004,0,21.4,18.6,0,Monday,0,winter,0,01-01-2024,4.668
02-01-2024 06:00,H0081,4,1,0.2,ac,1518.9,219.9,6.91,52,1.3164,0.2633,15,23.3,1,Tuesday,0,winter,0,02-01-2024,2.7101
02-01-2024 10:00,H0171,5,1,0.2,lights,21.7,228.6,0.09,51,0.0184,0.0037,31.7,29.6,5,Tuesday,0,winter,0,02-01-2024,0.6418
01-01-2024 01:00,H0074,4,0,0.12,phone_charger,7,228.5,0.03,57,0.0066,0.0008,28,25.1,0,Monday,0,winter,0,01-01-2024,0.0157
02-01-2024 15:00,H0135,5,1,0.12,heater,71.1,236.7,0.3,29,0.0344,0.0041,28.4,24.2,0,Tuesday,0,winter,0,02-01-2024,6.4257
02-01-2024 23:00,H0066,1,0,0.2,phone_charger,13.2,228.2,0.06,31,0.0068,0.0014,14.8,6.8,0,Tuesday,0,winter,0,02-01-2024,6.409
02-01-2024 03:00,H0083,2,1,0.08,tv,16.3,238.7,0.07,28,0.0076,0.0006,15.1,25.5,0,Tuesday,0,winter,0,02-01-2024,0.6033
02-01-2024 19:00,H0161,1,1,0.15,phone_charger,1.1,230.2,0,57,0.0011,0.0002,11.1,4,1,Tuesday,0,winter,0,02-01-2024,7.0656
01-01-2024 17:00,H0096,1,1,0.12,computer,244.3,231.5,1.06,53,0.2158,0.0259,11.7,6.8,1,Monday,0,winter,1,01-01-2024,3.859
01-01-2024 22:00,H0010,2,1,0.15,phone_charger,8.8,235.3,0.04,59,0.0087,0.0013,28,19.6,1,Monday,0,winter,0,01-01-2024,5.0006
01-01-2024 11:00,H0076,3,0,0.12,fridge,187.6,225.7,0.83,58,0.1813,0.0218,22.4,24.8,3,Monday,0,winter,0,01-01-2024,2.2386
01-01-2024 17:00,H0173,3,1,0.12,lights,90.4,229.5,0.39,55,0.0829,0.0099,22.5,20.8,2,Monday,0,winter,0,01-01-2024,3.2182
01-01-2024 16:00,H0072,2,1,0.15,ac,376.5,233.5,1.61,46,0.2887,0.0433,17.6,15.3,1,Monday,0,winter,0,01-01-2024,4.7058
01-01-2024 10:00,H0056,4,1,0.2,dishwasher,768.9,227.3,3.38,61,0.7817,0.1563,28.6,24.9,2,Monday,0,winter,0,01-01-2024,6.4872
01-01-2024 18:00,H0018,1,1,0.15,lights,81.2,221.9,0.37,35,0.0474,0.0071,17.5,10.9,1,Monday,0,winter,0,01-01-2024,8.3176
02-01-2024 08:00,H0188,1,0,0.2,fridge,98.5,225.1,0.44,54,0.0886,0.0177,22.8,27.8,1,Tuesday,0,winter,0,02-01-2024,5.6164
02-01-2024 14:00,H0174,2,1,0.08,tv,103.2,231.2,0.45,15,0.0258,0.0021,12.9,6.7,2,Tuesday,0,winter,0,02-01-2024,1.3734
01-01-2024 02:00,H0082,1,0,0.15,tv,16.2,236.8,0.07,54,0.0146,0.0022,13.7,8.8,0,Monday,0,winter,0,01-01-2024,0.0631
02-01-2024 06:00,H0123,1,1,0.08,phone_charger,8.3,242.3,0.03,40,0.0055,0.0004,24.4,35.1,0,Tuesday,0,winter,0,02-01-2024,2.9096
02-01-2024 20:00,H0065,4,1,0.08,tv,17.6,218.4,0.08,39,0.0115,0.0009,40.2,20.9,0,Tuesday,0,winter,0,02-01-2024,7.942
02-01-2024 18:00,H0097,2,0,0.12,phone_charger,3.3,225.6,0.01,19,0.0011,0.0001,12.3,5,0,Tuesday,0,winter,0,02-01-2024,6.9013
02-01-2024 06:00,H0187,1,0,0.15,microwave,67.2,226.1,0.3,37,0.0414,0.0062,30.4,37.9,0,Tuesday,0,winter,0,02-01-2024,4.9968
02-01-2024 16:00,H0113,1,1,0.12,lights,59.7,232.3,0.26,20,0.0199,0.0024,31.4,21.8,1,Tuesday,0,winter,0,02-01-2024,1.0407
02-01-2024 06:00,H0116,1,1,0.15,oven,305.5,219,1.39,52,0.2647,0.0397,24.6,28.3,0,Tuesday,0,winter,0,02-01-2024,1.8915
02-01-2024 16:00,H0171,5,1,0.2,heater,1476.8,235.6,6.27,55,1.3537,0.2707,23.9,18.1,5,Tuesday,0,winter,0,02-01-2024,2.2734
02-01-2024 01:00,H0022,5,0,0.2,phone_charger,1,239.1,0,27,0.0004,0.0001,23,26.7,0,Tuesday,0,winter,0,02-01-2024,0.0012
01-01-2024 07:00,H0060,3,0,0.12,computer,25.4,229.6,0.11,25,0.0106,0.0013,21.9,26.7,0,Monday,0,winter,0,01-01-2024,1.1703
01-01-2024 02:00,H0136,1,1,0.15,phone_charger,1,224.1,0,39,0.0007,0.0001,9.4,15.3,1,Monday,0,winter,0,01-01-2024,2.9237
01-01-2024 07:00,H0174,2,1,0.08,computer,39.3,234,0.17,57,0.0374,0.003,10.6,18.3,0,Monday,0,winter,0,01-01-2024,3.7385
01-01-2024 22:00,H0146,3,1,0.15,ac,2796.9,227.5,12.29,46,2.1443,0.3216,27.5,26.4,1,Monday,0,winter,1,01-01-2024,9.2894
01-01-2024 09:00,H0096,1,1,0.12,fridge,129,245.4,0.53,52,0.1118,0.0134,18.7,23.4,1,Monday,0,winter,0,01-01-2024,1.7072
01-01-2024 12:00,H0098,3,1,0.08,phone_charger,3.2,232.2,0.01,10,0.0005,0,15,14.1,0,Monday,0,winter,0,01-01-2024,2.0568
02-01-2024 01:00,H0141,1,0,0.15,microwave,151.9,228.2,0.67,70,0.1772,0.0266,25.3,32.4,0,Tuesday,0,winter,0,02-01-2024,0.3244
02-01-2024 23:00,H0153,5,0,0.15,lights,9.1,218.5,0.04,54,0.0082,0.0012,9,9.8,0,Tuesday,0,winter,0,02-01-2024,12.5606
01-01-2024 11:00,H0144,3,1,0.08,washing_machine,97.2,234.4,0.41,26,0.0421,0.0034,33.2,32.6,0,Monday,0,winter,0,01-01-2024,3.9253
01-01-2024 23:00,H0002,2,0,0.2,phone_charger,2.8,232.3,0.01,28,0.0013,0.0003,17.3,14.2,1,Monday,0,winter,0,01-01-2024,8.7109
01-01-2024 01:00,H0099,1,1,0.15,tv,50.5,231.6,0.22,18,0.0151,0.0023,24.9,26.2,1,Monday,0,winter,0,01-01-2024,0.1665
02-01-2024 01:00,H0088,4,1,0.12,heater,995.7,233,4.27,23,0.3817,0.0458,14,17.6,0,Tuesday,0,winter,0,02-01-2024,0.5019
03-01-2024 00:00,H0134,3,1,0.15,dishwasher,251.5,220.5,1.14,14,0.0587,0.0088,27,22.5,0,Wednesday,0,winter,0,03-01-2024,0.0587
01-01-2024 05:00,H0197,4,1,0.08,phone_charger,10.1,233.6,0.04,33,0.0055,0.0004,26,30.8,0,Monday,0,winter,0,01-01-2024,0.3886
01-01-2024 01:00,H0023,4,1,0.12,lights,9.3,228.3,0.04,59,0.0091,0.0011,19.4,20.7,0,Monday,0,winter,0,01-01-2024,0.0989
02-01-2024 13:00,H0191,5,1,0.15,tv,129.4,232.8,0.56,11,0.0237,0.0036,27.4,28.5,5,Tuesday,0,winter,0,02-01-2024,3.5146
01-01-2024 05:00,H0154,3,1,0.12,washing_machine,63.9,229.1,0.28,66,0.0702,0.0084,8.8,15.5,0,Monday,0,winter,0,01-01-2024,0.1499
02-01-2024 11:00,H0105,2,1,0.12,lights,15.7,232.7,0.07,13,0.0034,0.0004,21.7,28.8,0,Tuesday,0,winter,0,02-01-2024,1.2448
01-01-2024 15:00,H0104,5,1,0.15,dishwasher,624.5,231.6,2.7,46,0.4788,0.0718,25.6,27.7,3,Monday,0,winter,0,01-01-2024,5.0567
01-01-2024 18:00,H0003,5,1,0.12,tv,161.6,229.5,0.7,51,0.1374,0.0165,7.2,3.2,1,Monday,0,winter,0,01-01-2024,3.6539
01-01-2024 22:00,H0041,3,1,0.12,computer,208.3,234.6,0.89,10,0.0347,0.0042,9.4,6.1,2,Monday,0,winter,0,01-01-2024,9.9156
02-01-2024 11:00,H0198,4,1,0.2,phone_charger,11.9,225.9,0.05,26,0.0051,0.001,19.1,22.4,0,Tuesday,0,winter,1,02-01-2024,7.3003
02-01-2024 14:00,H0053,5,0,0.15,washing_machine,55.3,225.1,0.25,50,0.0461,0.0069,18.9,16.9,0,Tuesday,0,winter,0,02-01-2024,7.632
02-01-2024 10:00,H0041,3,1,0.12,dishwasher,830.4,237.4,3.5,21,0.2906,0.0349,6.4,14.2,2,Tuesday,0,winter,0,02-01-2024,4.2105
01-01-2024 14:00,H0052,3,1,0.08,computer,33.6,232.3,0.14,33,0.0185,0.0015,13.4,16,0,Monday,0,winter,0,01-01-2024,2.1483
01-01-2024 15:00,H0174,2,1,0.08,lights,56.2,227.2,0.25,35,0.0328,0.0026,9.2,6.2,1,Monday,0,winter,0,01-01-2024,8.7706
02-01-2024 19:00,H0071,3,0,0.15,tv,89.8,227.3,0.4,21,0.0314,0.0047,5.5,2.3,1,Tuesday,0,winter,0,02-01-2024,4.1202
01-01-2024 19:00,H0025,3,1,0.08,computer,262.6,229.7,1.14,52,0.2275,0.0182,22.5,14.8,1,Monday,0,winter,0,01-01-2024,10.4971
01-01-2024 14:00,H0195,5,1,0.08,ac,39.1,235.4,0.17,15,0.0098,0.0008,15.9,6.5,0,Monday,0,winter,0,01-01-2024,3.9027
01-01-2024 11:00,H0135,5,1,0.12,fridge,148.1,224.1,0.66,42,0.1036,0.0124,27.2,30.8,4,Monday,0,winter,0,01-01-2024,2.0769
01-01-2024 03:00,H0059,5,1,0.2,oven,1786.6,236.5,7.55,88,2.6203,0.5241,14.7,20.6,1,Monday,0,winter,0,01-01-2024,3.1917
02-01-2024 02:00,H0061,1,1,0.08,washing_machine,284.5,238.6,1.19,29,0.1375,0.011,25.5,21.4,0,Tuesday,0,winter,0,02-01-2024,0.3892
01-01-2024 10:00,H0051,3,1,0.08,ac,1161.9,220.6,5.27,56,1.0844,0.0868,17.9,21.1,2,Monday,0,winter,0,01-01-2024,2.7032
01-01-2024 01:00,H0085,3,1,0.2,oven,238.8,223.4,1.07,76,0.3025,0.0605,12.1,21.4,0,Monday,0,winter,0,01-01-2024,0.3069
01-01-2024 07:00,H0065,4,1,0.08,computer,41.7,229.5,0.18,26,0.0181,0.0014,29.4,37.1,0,Monday,0,winter,1,01-01-2024,1.3009
02-01-2024 15:00,H0090,5,1,0.12,tv,81.4,236.3,0.34,19,0.0258,0.0031,14.3,13,4,Tuesday,0,winter,0,02-01-2024,2.926
01-01-2024 05:00,H0056,4,1,0.2,fridge,127.3,232.1,0.55,40,0.0849,0.017,22.6,33.8,0,Monday,0,winter,0,01-01-2024,0.1886
02-01-2024 15:00,H0178,2,1,0.15,phone_charger,3.5,230.7,0.01,27,0.0016,0.0002,7.3,3,2,Tuesday,0,winter,0,02-01-2024,8.3898
02-01-2024 03:00,H0004,2,1,0.2,computer,233.3,235.4,0.99,27,0.105,0.021,25.4,37.7,1,Tuesday,0,winter,0,02-01-2024,0.923
02-01-2024 19:00,H0033,1,1,0.2,water_heater,2173.6,236.6,9.19,54,1.9562,0.3912,28,17,1,Tuesday,0,winter,0,02-01-2024,6.1463
02-01-2024 18:00,H0186,1,0,0.15,lights,79.1,229.5,0.34,43,0.0567,0.0085,12.1,3.7,1,Tuesday,0,winter,0,02-01-2024,6.3372
01-01-2024 18:00,H0071,3,0,0.15,tv,171.5,227.6,0.75,27,0.0772,0.0116,8.1,4.1,3,Monday,0,winter,0,01-01-2024,8.7065
02-01-2024 00:00,H0028,4,0,0.08,microwave,173.6,234.6,0.74,28,0.081,0.0065,30.9,29.9,0,Tuesday,0,winter,0,02-01-2024,0.081
01-01-2024 20:00,H0035,5,1,0.15,ac,238,232.5,1.02,47,0.1864,0.028,12.7,7.7,4,Monday,0,winter,0,01-01-2024,7.1908
02-01-2024 21:00,H0080,4,1,0.12,oven,1952,220.2,8.86,20,0.6507,0.0781,25.2,21.8,1,Tuesday,0,winter,0,02-01-2024,12.0876
02-01-2024 14:00,H0074,4,0,0.12,tv,114.4,226.2,0.51,54,0.1029,0.0123,23.3,20.7,3,Tuesday,0,winter,0,02-01-2024,4.2915
01-01-2024 14:00,H0046,3,1,0.2,phone_charger,7.7,238.4,0.03,47,0.006,0.0012,18,8,0,Monday,0,winter,0,01-01-2024,4.3475
02-01-2024 13:00,H0002,2,0,0.2,dishwasher,236.1,219.6,1.08,72,0.2833,0.0567,19.2,7.6,0,Tuesday,0,winter,0,02-01-2024,4.308
03-01-2024 00:00,H0057,2,0,0.2,washing_machine,787.3,227,3.47,72,0.9448,0.189,17.9,18.3,1,Wednesday,0,winter,0,03-01-2024,0.9448
02-01-2024 13:00,H0174,2,1,0.08,lights,21.4,231.9,0.09,16,0.0057,0.0005,11.5,8.1,1,Tuesday,0,winter,0,02-01-2024,1.3476
01-01-2024 03:00,H0009,5,1,0.08,ac,56.4,236.3,0.24,11,0.0103,0.0008,26.1,36.8,0,Monday,0,winter,0,01-01-2024,0.1909
01-01-2024 00:00,H0199,3,0,0.15,lights,7.5,221.7,0.03,49,0.0062,0.0009,9.2,9.4,0,Monday,0,winter,0,01-01-2024,0.0062
02-01-2024 03:00,H0082,1,0,0.15,dishwasher,1468.7,232.2,6.33,11,0.2693,0.0404,9.8,19.4,1,Tuesday,0,winter,0,02-01-2024,0.7296
02-01-2024 11:00,H0137,5,1,0.12,water_heater,1771.3,234.9,7.54,45,1.3285,0.1594,9.1,10.7,2,Tuesday,0,winter,0,02-01-2024,7.8546
02-01-2024 13:00,H0131,2,0,0.2,phone_charger,8.3,227.5,0.04,40,0.0055,0.0011,23.7,20.5,2,Tuesday,0,winter,0,02-01-2024,3.6211
01-01-2024 06:00,H0050,3,0,0.08,computer,28.5,227.8,0.12,10,0.0047,0.0004,21.7,31.6,0,Monday,0,winter,0,01-01-2024,5.0299
01-01-2024 01:00,H0056,4,1,0.2,lights,5.8,227.5,0.03,33,0.0032,0.0006,21.1,23.8,0,Monday,0,winter,1,01-01-2024,0.0839
01-01-2024 14:00,H0045,5,1,0.2,computer,198.7,219,0.91,32,0.106,0.0212,33.4,25.3,5,Monday,0,winter,0,01-01-2024,2.8538
02-01-2024 03:00,H0021,1,0,0.12,phone_charger,4.8,235.5,0.02,54,0.0043,0.0005,35.1,36.1,1,Tuesday,0,winter,0,02-01-2024,0.5628
01-01-2024 03:00,H0195,5,1,0.08,lights,5.3,232.9,0.02,32,0.0028,0.0002,12.5,16.8,0,Monday,0,winter,0,01-01-2024,0.7206
01-01-2024 21:00,H0029,1,1,0.2,heater,1907.4,235.2,8.11,51,1.6213,0.3243,14.1,13.2,1,Monday,0,winter,0,01-01-2024,10.3736
02-01-2024 12:00,H0049,3,1,0.15,fridge,171.2,239.9,0.71,49,0.1398,0.021,30.6,31,1,Tuesday,0,winter,0,02-01-2024,5.1655
02-01-2024 03:00,H0086,3,0,0.08,lights,63.8,228.9,0.28,32,0.034,0.0027,12.2,18.5,2,Tuesday,0,winter,0,02-01-2024,0.1599
01-01-2024 09:00,H0193,2,1,0.15,heater,66.5,227.2,0.29,17,0.0188,0.0028,23,35.7,0,Monday,0,winter,0,01-01-2024,0.8456
02-01-2024 04:00,H0026,3,1,0.2,phone_charger,3.2,238.2,0.01,10,0.0005,0.0001,28.9,33.8,0,Tuesday,0,winter,0,02-01-2024,0.9543
01-01-2024 20:00,H0125,2,1,0.08,fridge,124.3,230.1,0.54,59,0.1222,0.0098,19.9,6.8,1,Monday,0,winter,0,01-01-2024,6.8426
01-01-2024 07:00,H0099,1,1,0.15,tv,104,226,0.46,53,0.0918,0.0138,25.7,32.7,1,Monday,0,winter,0,01-01-2024,0.4455
